DateTime,Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Comments
10-02-2022 10:19:36,117.18.237.29,192.168.1.2,80,54864,O,A,TCP,54,40,[PORT]
10-02-2022 10:19:36,192.168.1.2,117.18.237.29,54864,80,W,A,TCP,128,40,[PORT]
10-02-2022 10:19:37,13.107.6.254,192.168.1.2,443,54859,O,RA,TCP,112,40,[PORT]
10-02-2022 10:19:40,13.107.5.88,192.168.1.2,443,54863,O,RA,TCP,112,40,[PORT]
10-02-2022 10:19:49,117.18.237.29,192.168.1.2,80,54864,O,FA,TCP,54,40,[PORT][FLAG]
10-02-2022 10:19:49,192.168.1.2,117.18.237.29,54864,80,W,A,TCP,128,40,[PORT]
10-02-2022 10:20:28,117.18.232.200,192.168.1.2,443,54860,O,FA,TCP,54,40,[PORT][FLAG]
10-02-2022 10:20:28,117.18.232.200,192.168.1.2,443,54860,O,PA,TCP,54,104,[PORT][FLAG]
10-02-2022 10:20:28,117.18.232.200,192.168.1.2,443,54860,O,PA,TCP,54,71,[PORT][FLAG]
10-02-2022 10:20:29,192.168.1.2,117.18.232.200,54860,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:20:30,192.168.1.2,117.18.232.200,54860,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:20:34,204.79.197.200,192.168.1.2,443,54857,O,RA,TCP,111,40,[PORT]
10-02-2022 10:20:35,204.79.197.222,192.168.1.2,443,54877,O,RA,TCP,112,40,[PORT]
10-02-2022 10:20:35,13.107.246.254,192.168.1.2,443,54874,O,RA,TCP,112,40,[PORT]
10-02-2022 10:20:36,131.253.33.254,192.168.1.2,443,54875,O,RA,TCP,115,40,[PORT]
10-02-2022 10:20:39,13.107.4.254,192.168.1.2,443,54876,O,RA,TCP,112,40,[PORT]
10-02-2022 10:21:34,192.168.1.2,192.168.1.1,58181,53,W,N,UDP,128,80,[SAFE]
10-02-2022 10:21:34,192.168.1.1,192.168.1.2,53,58181,L,N,UDP,64,208,[SAFE]
10-02-2022 10:21:34,192.168.1.2,52.168.117.173,54882,443,W,S,TCP,128,60,[PORT]
10-02-2022 10:21:34,52.168.117.173,192.168.1.2,443,54882,O,SA,TCP,105,52,[PORT]
10-02-2022 10:21:35,192.168.1.2,52.168.117.173,54882,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:21:35,192.168.1.2,52.168.117.173,54882,443,W,PA,TCP,128,241,[PORT][FLAG]
10-02-2022 10:21:36,52.168.117.173,192.168.1.2,443,54882,O,A,TCP,105,1500,[PORT]
10-02-2022 10:21:36,52.168.117.173,192.168.1.2,443,54882,O,A,TCP,105,1500,[PORT]
10-02-2022 10:21:37,52.168.117.173,192.168.1.2,443,54882,O,A,TCP,105,1500,[PORT]
10-02-2022 10:21:37,52.168.117.173,192.168.1.2,443,54882,O,PA,TCP,105,62,[PORT][FLAG]
10-02-2022 10:21:38,192.168.1.2,52.168.117.173,54882,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:21:38,192.168.1.2,52.168.117.173,54882,443,W,PA,TCP,128,198,[PORT][FLAG]
10-02-2022 10:21:39,52.168.117.173,192.168.1.2,443,54882,O,PA,TCP,105,91,[PORT][FLAG]
10-02-2022 10:21:39,192.168.1.2,52.168.117.173,54882,443,W,PA,TCP,128,1156,[PORT][FLAG]
10-02-2022 10:21:40,192.168.1.2,52.168.117.173,54882,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:21:40,52.168.117.173,192.168.1.2,443,54882,O,A,TCP,105,40,[PORT]
10-02-2022 10:21:41,192.168.1.2,52.168.117.173,54882,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:21:42,192.168.1.2,52.168.117.173,54882,443,W,PA,TCP,128,1480,[PORT][FLAG]
10-02-2022 10:21:42,192.168.1.2,52.168.117.173,54882,443,W,PA,TCP,128,179,[PORT][FLAG]
10-02-2022 10:21:43,52.168.117.173,192.168.1.2,443,54882,O,A,TCP,105,52,[PORT]
10-02-2022 10:21:43,52.168.117.173,192.168.1.2,443,54882,O,A,TCP,105,40,[PORT]
10-02-2022 10:21:44,52.168.117.173,192.168.1.2,443,54882,O,PA,TCP,105,702,[PORT][FLAG]
10-02-2022 10:21:44,192.168.1.2,52.168.117.173,54882,443,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:21:45,52.168.117.173,192.168.1.2,443,54882,O,FA,TCP,105,40,[PORT][FLAG]
10-02-2022 10:21:45,192.168.1.2,52.168.117.173,54882,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:22:57,192.168.1.2,192.168.1.1,49675,53,W,N,UDP,128,76,[SAFE]
10-02-2022 10:22:57,192.168.1.1,192.168.1.2,53,49675,L,N,UDP,64,194,[SAFE]
10-02-2022 10:22:57,192.168.1.2,20.189.173.5,54883,443,W,S,TCP,128,52,[PORT]
10-02-2022 10:22:58,20.189.173.5,192.168.1.2,443,54883,O,SA,TCP,107,52,[PORT]
10-02-2022 10:22:58,192.168.1.2,20.189.173.5,54883,443,W,A,TCP,128,40,[PORT]
