142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,153,2022/02/09,22:59:17,[FLAG]
192.168.1.2,142.250.82.149,65156,19305,W,A,TCP,128,40,2022/02/09,22:59:17,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1245,2022/02/09,22:59:18,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,A,TCP,120,40,2022/02/09,22:59:18,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,22:59:18,[FLAG]
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,132,2022/02/09,22:59:19,[FLAG]
192.168.1.2,142.250.82.149,65438,19305,W,PA,TCP,128,1245,2022/02/09,22:59:19,[FLAG]
Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.2,142.250.82.149,65156,19305,W,PA,TCP,128,154,2022/02/09,23:00:53,NULL
142.250.82.149,192.168.1.2,19305,65156,O,PA,TCP,120,42,2022/02/09,23:00:53,NULL
