Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1070,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,139,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,137,2022/02/08,19:52:37,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,131,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,134,2022/02/08,19:52:37,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,90,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,127,2022/02/08,19:52:37,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,138,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,135,2022/02/08,19:52:37,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,90,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,137,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,128,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:37,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:37,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1185,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,130,2022/02/08,19:52:37,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1185,2022/02/08,19:52:37,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1185,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1185,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1185,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,128,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,90,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1042,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,122,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1043,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,86,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,140,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,139,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,120,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1200,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,150,2022/02/08,19:52:38,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1201,2022/02/08,19:52:38,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,142,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:39,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,94,2022/02/08,19:52:39,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:39,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1203,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:39,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,98,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1204,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,94,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,153,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1042,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,137,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,86,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,682,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,682,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,86,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,140,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,120,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,134,2022/02/08,19:52:40,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,914,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,915,2022/02/08,19:52:40,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,915,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,135,2022/02/08,19:52:41,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:41,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.193.206,65038,443,W,NULL,UDP,128,837,2022/02/08,19:52:41,[PORT]
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1112,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1112,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1112,2022/02/08,19:52:41,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,142,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1112,2022/02/08,19:52:41,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1112,2022/02/08,19:52:42,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1112,2022/02/08,19:52:42,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1112,2022/02/08,19:52:42,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,122,2022/02/08,19:52:42,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1113,2022/02/08,19:52:42,NULL
142.250.193.206,192.168.43.6,443,65038,O,NULL,UDP,53,60,2022/02/08,19:52:42,[PORT]
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1113,2022/02/08,19:52:42,NULL
192.168.43.6,142.250.193.206,65038,443,W,NULL,UDP,128,62,2022/02/08,19:52:42,[PORT]
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:43,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:43,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:43,NULL
142.250.193.206,192.168.43.6,443,65038,O,NULL,UDP,54,573,2022/02/08,19:52:43,[PORT]
142.250.193.206,192.168.43.6,443,65038,O,NULL,UDP,54,79,2022/02/08,19:52:43,[PORT]
192.168.43.6,142.250.193.206,65038,443,W,NULL,UDP,128,68,2022/02/08,19:52:44,[PORT]
192.168.43.6,142.250.193.206,65038,443,W,NULL,UDP,128,62,2022/02/08,19:52:44,[PORT]
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,140,2022/02/08,19:52:45,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:45,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:45,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:45,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:45,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:45,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:45,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:45,NULL
142.250.193.206,192.168.43.6,443,65038,O,NULL,UDP,54,54,2022/02/08,19:52:45,[PORT]
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1208,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,144,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:46,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,86,2022/02/08,19:52:46,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1209,2022/02/08,19:52:47,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,102,2022/02/08,19:52:47,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:47,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,94,2022/02/08,19:52:47,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1171,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1172,2022/02/08,19:52:48,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,98,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:48,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,152,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1131,2022/02/08,19:52:48,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:48,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:49,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,86,2022/02/08,19:52:49,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,134,2022/02/08,19:52:49,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,98,2022/02/08,19:52:49,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:49,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:49,NULL
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,703,2022/02/08,19:52:49,[PORT]
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,1271,2022/02/08,19:52:49,[PORT]
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,91,2022/02/08,19:52:50,[PORT]
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:50,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1227,2022/02/08,19:52:50,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1228,2022/02/08,19:52:50,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1228,2022/02/08,19:52:50,NULL
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,53,60,2022/02/08,19:52:50,[PORT]
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,60,2022/02/08,19:52:51,[PORT]
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,61,2022/02/08,19:52:51,[PORT]
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,54,2022/02/08,19:52:52,[PORT]
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:52,NULL
192.168.43.6,142.250.193.74,49261,443,W,NULL,UDP,128,61,2022/02/08,19:52:52,[PORT]
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,518,2022/02/08,19:52:52,[PORT]
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,75,2022/02/08,19:52:53,[PORT]
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,67,2022/02/08,19:52:53,[PORT]
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,61,2022/02/08,19:52:54,[PORT]
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1170,2022/02/08,19:52:54,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,142,2022/02/08,19:52:54,NULL
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,54,2022/02/08,19:52:54,[PORT]
142.250.193.74,192.168.43.6,443,49261,O,NULL,UDP,52,53,2022/02/08,19:52:55,[PORT]
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1170,2022/02/08,19:52:55,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1170,2022/02/08,19:52:55,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,132,2022/02/08,19:52:55,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1170,2022/02/08,19:52:55,NULL
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,435,2022/02/08,19:52:55,[PORT]
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,291,2022/02/08,19:52:55,[PORT]
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,67,2022/02/08,19:52:56,[PORT]
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,110,2022/02/08,19:52:56,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1170,2022/02/08,19:52:56,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1171,2022/02/08,19:52:56,NULL
192.168.43.6,172.217.167.238,64671,443,W,NULL,UDP,128,61,2022/02/08,19:52:56,[PORT]
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1171,2022/02/08,19:52:57,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1171,2022/02/08,19:52:57,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1171,2022/02/08,19:52:57,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,71,2022/02/08,19:52:57,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:57,NULL
172.217.167.238,192.168.43.6,443,64671,O,NULL,UDP,54,54,2022/02/08,19:52:57,[PORT]
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:57,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,135,2022/02/08,19:52:57,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,138,2022/02/08,19:52:57,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:57,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,67,2022/02/08,19:52:57,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,90,2022/02/08,19:52:57,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:57,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,130,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,152,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,66,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,144,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,86,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,822,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,823,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,143,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,150,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,60819,O,NULL,UDP,116,86,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,102,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,140,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,122,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,144,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,144,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,144,2022/02/08,19:52:58,NULL
142.250.82.149,192.168.43.6,19305,62872,O,NULL,UDP,116,137,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,86,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,62872,19305,W,NULL,UDP,128,70,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,140,2022/02/08,19:52:58,NULL
192.168.43.6,142.250.82.149,60819,19305,W,NULL,UDP,128,1186,2022/02/08,19:52:58,NULL
