Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.2,52.184.216.174,63403,443,W,A,TCP,128,40,2022/02/11,10:30:15,[PORT]
52.184.216.174,192.168.1.2,443,63404,O,PA,TCP,104,82,2022/02/11,10:30:15,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63403,O,PA,TCP,104,509,2022/02/11,10:30:16,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63404,O,PA,TCP,104,509,2022/02/11,10:30:16,[PORT][FLAG]
192.168.1.2,52.184.216.174,63404,443,W,A,TCP,128,40,2022/02/11,10:30:17,[PORT]
192.168.1.2,52.184.216.174,63403,443,W,A,TCP,128,40,2022/02/11,10:30:17,[PORT]
20.42.73.26,192.168.1.2,443,63397,O,FA,TCP,105,40,2022/02/11,10:30:17,[PORT][FLAG]
192.168.1.2,20.42.73.26,63397,443,W,A,TCP,128,40,2022/02/11,10:30:17,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:30:18,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:30:18,NULL
204.79.197.222,192.168.1.2,443,63389,O,RA,TCP,112,40,2022/02/11,10:30:18,[PORT]
204.79.197.200,192.168.1.2,443,63384,O,RA,TCP,112,40,2022/02/11,10:30:18,[PORT]
204.79.197.222,192.168.1.2,443,63385,O,RA,TCP,112,40,2022/02/11,10:30:18,[PORT]
192.168.1.2,20.197.71.89,63214,443,W,PA,TCP,128,139,2022/02/11,10:30:19,[PORT][FLAG]
20.197.71.89,192.168.1.2,443,63214,O,PA,TCP,112,209,2022/02/11,10:30:40,[PORT][FLAG]
192.168.1.2,20.197.71.89,63214,443,W,A,TCP,128,40,2022/02/11,10:30:40,[PORT]
192.168.1.2,23.211.213.173,63398,443,W,FA,TCP,128,40,2022/02/11,10:30:40,[PORT][FLAG]
192.168.1.2,23.211.213.173,63399,443,W,FA,TCP,128,40,2022/02/11,10:30:43,[PORT][FLAG]
192.168.1.2,23.211.213.173,63401,443,W,FA,TCP,128,40,2022/02/11,10:30:43,[PORT][FLAG]
192.168.1.2,23.211.213.173,63400,443,W,FA,TCP,128,40,2022/02/11,10:30:43,[PORT][FLAG]
192.168.1.2,23.211.213.173,63402,443,W,FA,TCP,128,40,2022/02/11,10:30:43,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63399,O,FA,TCP,55,40,2022/02/11,10:30:44,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63401,O,FA,TCP,55,40,2022/02/11,10:30:44,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63399,O,PA,TCP,55,71,2022/02/11,10:30:45,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63401,O,PA,TCP,55,71,2022/02/11,10:30:45,[PORT][FLAG]
192.168.1.2,23.211.213.173,63399,443,W,A,TCP,128,40,2022/02/11,10:30:45,[PORT]
192.168.1.2,23.211.213.173,63401,443,W,A,TCP,128,40,2022/02/11,10:30:45,[PORT]
192.168.1.2,23.211.213.173,63399,443,W,RA,TCP,128,40,2022/02/11,10:30:46,[PORT]
192.168.1.2,23.211.213.173,63401,443,W,RA,TCP,128,40,2022/02/11,10:30:46,[PORT]
23.211.213.173,192.168.1.2,443,63398,O,FA,TCP,55,40,2022/02/11,10:30:46,[PORT][FLAG]
192.168.1.2,23.211.213.173,63398,443,W,A,TCP,128,40,2022/02/11,10:30:47,[PORT]
23.211.213.173,192.168.1.2,443,63400,O,FA,TCP,55,40,2022/02/11,10:30:47,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63398,O,PA,TCP,55,71,2022/02/11,10:30:49,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63400,O,PA,TCP,55,71,2022/02/11,10:30:50,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63402,O,PA,TCP,55,71,2022/02/11,10:30:50,[PORT][FLAG]
192.168.1.2,23.211.213.173,63400,443,W,A,TCP,128,40,2022/02/11,10:30:50,[PORT]
192.168.1.2,23.211.213.173,63398,443,W,RA,TCP,128,40,2022/02/11,10:30:51,[PORT]
192.168.1.2,23.211.213.173,63400,443,W,RA,TCP,128,40,2022/02/11,10:30:51,[PORT]
192.168.1.2,23.211.213.173,63402,443,W,RA,TCP,128,40,2022/02/11,10:30:51,[PORT]
23.211.213.173,192.168.1.2,443,63402,O,FA,TCP,55,40,2022/02/11,10:30:52,[PORT][FLAG]
23.211.213.173,192.168.1.2,443,63401,O,R,TCP,55,40,2022/02/11,10:30:52,[PORT]
23.211.213.173,192.168.1.2,443,63400,O,R,TCP,55,40,2022/02/11,10:30:52,[PORT]
192.168.1.2,52.184.216.174,63404,443,W,FA,TCP,128,40,2022/02/11,10:30:53,[PORT][FLAG]
192.168.1.2,52.184.216.174,63403,443,W,FA,TCP,128,40,2022/02/11,10:30:54,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63404,O,FA,TCP,104,40,2022/02/11,10:30:54,[PORT][FLAG]
192.168.1.2,52.184.216.174,63404,443,W,A,TCP,128,40,2022/02/11,10:30:55,[PORT]
52.184.216.174,192.168.1.2,443,63403,O,FA,TCP,104,40,2022/02/11,10:30:55,[PORT][FLAG]
192.168.1.2,52.184.216.174,63403,443,W,A,TCP,128,40,2022/02/11,10:30:55,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:30:55,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:30:55,NULL
192.168.1.2,104.91.64.59,63387,443,W,FA,TCP,128,40,2022/02/11,10:30:56,[PORT][FLAG]
192.168.1.2,23.223.243.25,63386,443,W,FA,TCP,128,40,2022/02/11,10:30:56,[PORT][FLAG]
192.168.1.2,104.91.64.59,63387,443,W,FA,TCP,128,40,2022/02/11,10:30:56,[PORT][FLAG]
192.168.1.2,23.223.243.25,63386,443,W,FA,TCP,128,40,2022/02/11,10:30:56,[PORT][FLAG]
192.168.1.2,104.91.64.59,63387,443,W,FA,TCP,128,40,2022/02/11,10:30:57,[PORT][FLAG]
192.168.1.2,23.223.243.25,63386,443,W,FA,TCP,128,40,2022/02/11,10:30:57,[PORT][FLAG]
192.168.1.2,104.91.64.59,63387,443,W,FA,TCP,128,40,2022/02/11,10:30:57,[PORT][FLAG]
192.168.1.2,23.223.243.25,63386,443,W,FA,TCP,128,40,2022/02/11,10:30:58,[PORT][FLAG]
192.168.1.2,192.168.1.1,63270,53,W,NULL,UDP,128,76,2022/02/11,10:30:58,NULL
192.168.1.2,192.168.1.1,63270,53,W,NULL,UDP,128,76,2022/02/11,10:30:58,NULL
192.168.1.1,192.168.1.2,53,63270,L,NULL,UDP,64,197,2022/02/11,10:30:58,NULL
192.168.1.1,192.168.1.2,53,63270,L,NULL,UDP,64,92,2022/02/11,10:30:58,NULL
192.168.1.2,13.89.178.26,63405,443,W,S,TCP,128,52,2022/02/11,10:30:58,[PORT]
13.89.178.26,192.168.1.2,443,63405,O,SA,TCP,105,52,2022/02/11,10:30:58,[PORT]
192.168.1.2,13.89.178.26,63405,443,W,A,TCP,128,40,2022/02/11,10:30:59,[PORT]
192.168.1.2,13.89.178.26,63405,443,W,PA,TCP,128,237,2022/02/11,10:30:59,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63405,O,A,TCP,105,1500,2022/02/11,10:30:59,[PORT]
13.89.178.26,192.168.1.2,443,63405,O,A,TCP,105,1500,2022/02/11,10:31:00,[PORT]
13.89.178.26,192.168.1.2,443,63405,O,A,TCP,105,1500,2022/02/11,10:31:00,[PORT]
13.89.178.26,192.168.1.2,443,63405,O,A,TCP,105,1500,2022/02/11,10:31:00,[PORT]
13.89.178.26,192.168.1.2,443,63405,O,PA,TCP,105,375,2022/02/11,10:31:01,[PORT][FLAG]
192.168.1.2,13.89.178.26,63405,443,W,A,TCP,128,40,2022/02/11,10:31:01,[PORT]
192.168.1.2,13.89.178.26,63405,443,W,PA,TCP,128,198,2022/02/11,10:31:01,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63405,O,PA,TCP,105,91,2022/02/11,10:31:01,[PORT][FLAG]
192.168.1.2,13.89.178.26,63405,443,W,A,TCP,128,40,2022/02/11,10:31:02,[PORT]
192.168.1.2,13.89.178.26,63405,443,W,PA,TCP,128,573,2022/02/11,10:31:02,[PORT][FLAG]
192.168.1.2,13.89.178.26,63405,443,W,A,TCP,128,1480,2022/02/11,10:31:02,[PORT]
192.168.1.2,13.89.178.26,63405,443,W,PA,TCP,128,942,2022/02/11,10:31:02,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63405,O,A,TCP,105,40,2022/02/11,10:31:03,[PORT]
13.89.178.26,192.168.1.2,443,63405,O,PA,TCP,105,492,2022/02/11,10:31:03,[PORT][FLAG]
192.168.1.2,13.89.178.26,63405,443,W,A,TCP,128,40,2022/02/11,10:31:03,[PORT]
192.168.1.2,104.91.64.59,63387,443,W,FA,TCP,128,40,2022/02/11,10:31:03,[PORT][FLAG]
192.168.1.2,23.223.243.25,63386,443,W,FA,TCP,128,40,2022/02/11,10:31:04,[PORT][FLAG]
192.168.1.2,13.89.178.26,63405,443,W,PA,TCP,128,497,2022/02/11,10:31:04,[PORT][FLAG]
192.168.1.2,13.89.178.26,63405,443,W,PA,TCP,128,685,2022/02/11,10:31:04,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63405,O,A,TCP,105,40,2022/02/11,10:31:04,[PORT]
13.89.178.26,192.168.1.2,443,63405,O,PA,TCP,105,524,2022/02/11,10:31:05,[PORT][FLAG]
192.168.1.2,13.89.178.26,63405,443,W,A,TCP,128,40,2022/02/11,10:31:05,[PORT]
192.168.1.2,13.89.178.26,63405,443,W,RA,TCP,128,40,2022/02/11,10:31:05,[PORT]
192.168.1.2,104.91.64.59,63387,443,W,FA,TCP,128,40,2022/02/11,10:31:48,[PORT][FLAG]
192.168.1.2,23.223.243.25,63386,443,W,FA,TCP,128,40,2022/02/11,10:31:48,[PORT][FLAG]
192.168.1.2,104.91.64.59,63387,443,W,RA,TCP,128,40,2022/02/11,10:31:49,[PORT]
192.168.1.2,23.223.243.25,63386,443,W,RA,TCP,128,40,2022/02/11,10:31:49,[PORT]
192.168.1.2,192.168.1.1,59280,53,W,NULL,UDP,128,60,2022/02/11,10:31:49,NULL
192.168.1.1,192.168.1.2,53,59280,L,NULL,UDP,64,165,2022/02/11,10:31:53,NULL
192.168.1.2,23.10.32.208,63406,80,W,S,TCP,128,52,2022/02/11,10:31:53,[PORT]
23.10.32.208,192.168.1.2,80,63406,O,SA,TCP,56,52,2022/02/11,10:31:53,[PORT]
192.168.1.2,23.10.32.208,63406,80,W,A,TCP,128,40,2022/02/11,10:31:54,[PORT]
192.168.1.2,23.10.32.208,63406,80,W,PA,TCP,128,267,2022/02/11,10:31:54,[PORT][FLAG]
23.10.32.208,192.168.1.2,80,63406,O,A,TCP,56,40,2022/02/11,10:31:54,[PORT]
23.10.32.208,192.168.1.2,80,63406,O,PA,TCP,56,303,2022/02/11,10:31:54,[PORT][FLAG]
192.168.1.2,23.10.32.208,63406,80,W,A,TCP,128,40,2022/02/11,10:31:55,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:31:55,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:32:26,NULL
192.168.1.2,192.168.1.1,49930,53,W,NULL,UDP,128,76,2022/02/11,10:32:26,NULL
192.168.1.2,192.168.1.1,49930,53,W,NULL,UDP,128,76,2022/02/11,10:32:26,NULL
192.168.1.1,192.168.1.2,53,49930,L,NULL,UDP,64,194,2022/02/11,10:32:27,NULL
192.168.1.2,20.42.73.26,63407,443,W,S,TCP,128,52,2022/02/11,10:32:27,[PORT]
20.42.73.26,192.168.1.2,443,63407,O,SA,TCP,105,52,2022/02/11,10:32:27,[PORT]
192.168.1.2,20.42.73.26,63407,443,W,A,TCP,128,40,2022/02/11,10:32:27,[PORT]
192.168.1.2,20.42.73.26,63407,443,W,PA,TCP,128,237,2022/02/11,10:32:27,[PORT][FLAG]
20.42.73.26,192.168.1.2,443,63407,O,A,TCP,105,1500,2022/02/11,10:32:27,[PORT]
20.42.73.26,192.168.1.2,443,63407,O,A,TCP,105,1500,2022/02/11,10:32:28,[PORT]
20.42.73.26,192.168.1.2,443,63407,O,A,TCP,105,1500,2022/02/11,10:32:28,[PORT]
20.42.73.26,192.168.1.2,443,63407,O,A,TCP,105,1500,2022/02/11,10:32:28,[PORT]
20.42.73.26,192.168.1.2,443,63407,O,PA,TCP,105,409,2022/02/11,10:32:29,[PORT][FLAG]
192.168.1.2,20.42.73.26,63407,443,W,A,TCP,128,40,2022/02/11,10:32:29,[PORT]
192.168.1.2,20.42.73.26,63407,443,W,PA,TCP,128,198,2022/02/11,10:32:29,[PORT][FLAG]
20.42.73.26,192.168.1.2,443,63407,O,PA,TCP,105,91,2022/02/11,10:32:29,[PORT][FLAG]
192.168.1.2,20.42.73.26,63407,443,W,A,TCP,128,40,2022/02/11,10:32:29,[PORT]
192.168.1.2,20.42.73.26,63407,443,W,PA,TCP,128,573,2022/02/11,10:32:30,[PORT][FLAG]
192.168.1.2,20.42.73.26,63407,443,W,A,TCP,128,1480,2022/02/11,10:32:30,[PORT]
192.168.1.2,20.42.73.26,63407,443,W,PA,TCP,128,876,2022/02/11,10:32:30,[PORT][FLAG]
20.42.73.26,192.168.1.2,443,63407,O,PA,TCP,105,94,2022/02/11,10:32:31,[PORT][FLAG]
20.42.73.26,192.168.1.2,443,63407,O,A,TCP,105,40,2022/02/11,10:32:31,[PORT]
192.168.1.2,20.42.73.26,63407,443,W,A,TCP,128,40,2022/02/11,10:32:31,[PORT]
20.42.73.26,192.168.1.2,443,63407,O,PA,TCP,105,492,2022/02/11,10:32:32,[PORT][FLAG]
192.168.1.2,20.42.73.26,63407,443,W,A,TCP,128,40,2022/02/11,10:32:32,[PORT]
192.168.1.2,20.42.73.26,63407,443,W,PA,TCP,128,497,2022/02/11,10:32:32,[PORT][FLAG]
192.168.1.2,20.42.73.26,63407,443,W,PA,TCP,128,682,2022/02/11,10:32:32,[PORT][FLAG]
20.42.73.26,192.168.1.2,443,63407,O,A,TCP,105,40,2022/02/11,10:32:33,[PORT]
20.42.73.26,192.168.1.2,443,63407,O,PA,TCP,105,524,2022/02/11,10:32:33,[PORT][FLAG]
192.168.1.2,20.42.73.26,63407,443,W,A,TCP,128,40,2022/02/11,10:32:33,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:32:33,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:32:33,NULL
192.168.1.2,20.42.73.26,63407,443,W,RA,TCP,128,40,2022/02/11,10:32:33,[PORT]
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:32:36,NULL
192.168.1.2,23.10.32.208,63406,80,W,FA,TCP,128,40,2022/02/11,10:32:48,[PORT][FLAG]
23.10.32.208,192.168.1.2,80,63406,O,FA,TCP,56,40,2022/02/11,10:32:49,[PORT][FLAG]
192.168.1.2,23.10.32.208,63406,80,W,A,TCP,128,40,2022/02/11,10:33:27,[PORT]
192.168.1.2,192.168.1.1,54146,53,W,NULL,UDP,128,69,2022/02/11,10:33:27,NULL
192.168.1.1,192.168.1.2,53,54146,L,NULL,UDP,64,244,2022/02/11,10:33:32,NULL
192.168.1.2,23.15.34.90,63408,80,W,S,TCP,128,52,2022/02/11,10:33:32,[PORT]
23.15.34.90,192.168.1.2,80,63408,O,SA,TCP,55,52,2022/02/11,10:33:32,[PORT]
192.168.1.2,23.15.34.90,63408,80,W,A,TCP,128,40,2022/02/11,10:33:32,[PORT]
192.168.1.2,23.15.34.90,63408,80,W,PA,TCP,128,327,2022/02/11,10:33:32,[PORT][FLAG]
23.15.34.90,192.168.1.2,80,63408,O,A,TCP,55,40,2022/02/11,10:33:33,[PORT]
23.15.34.90,192.168.1.2,80,63408,O,PA,TCP,55,307,2022/02/11,10:33:33,[PORT][FLAG]
192.168.1.2,23.15.34.90,63408,80,W,PA,TCP,128,321,2022/02/11,10:33:33,[PORT][FLAG]
23.15.34.90,192.168.1.2,80,63408,O,PA,TCP,55,307,2022/02/11,10:33:33,[PORT][FLAG]
192.168.1.2,23.15.34.90,63408,80,W,A,TCP,128,40,2022/02/11,10:33:33,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:33:34,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:33:36,NULL
104.18.24.243,192.168.1.2,80,63388,O,FA,TCP,55,40,2022/02/11,10:33:36,[PORT][FLAG]
192.168.1.2,104.18.24.243,63388,80,W,A,TCP,128,40,2022/02/11,10:34:27,[PORT]
192.168.1.2,23.15.34.90,63408,80,W,FA,TCP,128,40,2022/02/11,10:34:27,[PORT][FLAG]
23.15.34.90,192.168.1.2,80,63408,O,FA,TCP,55,40,2022/02/11,10:34:32,[PORT][FLAG]
192.168.1.2,23.15.34.90,63408,80,W,A,TCP,128,40,2022/02/11,10:34:32,[PORT]
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:34:32,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:36:29,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:36:29,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:39:32,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:39:32,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:39:32,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:41:44,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:41:44,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:41:44,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:41:44,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:42:26,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:42:26,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:42:26,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:42:26,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:42:26,NULL
192.168.1.2,192.168.1.1,62304,53,W,NULL,UDP,128,76,2022/02/11,10:42:26,NULL
192.168.1.2,192.168.1.1,62304,53,W,NULL,UDP,128,76,2022/02/11,10:42:26,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:42:26,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:42:26,NULL
192.168.1.1,192.168.1.2,53,62304,L,NULL,UDP,64,197,2022/02/11,10:42:27,NULL
192.168.1.1,192.168.1.2,53,62304,L,NULL,UDP,64,92,2022/02/11,10:42:27,NULL
192.168.1.2,13.89.178.26,63409,443,W,S,TCP,128,52,2022/02/11,10:42:27,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,SA,TCP,104,52,2022/02/11,10:42:27,[PORT]
192.168.1.2,13.89.178.26,63409,443,W,A,TCP,128,40,2022/02/11,10:42:27,[PORT]
192.168.1.2,13.89.178.26,63409,443,W,PA,TCP,128,237,2022/02/11,10:42:27,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63409,O,A,TCP,104,1500,2022/02/11,10:42:27,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,A,TCP,104,1500,2022/02/11,10:42:28,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,A,TCP,104,1500,2022/02/11,10:42:28,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,A,TCP,104,1500,2022/02/11,10:42:28,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,PA,TCP,104,375,2022/02/11,10:42:29,[PORT][FLAG]
192.168.1.2,13.89.178.26,63409,443,W,A,TCP,128,40,2022/02/11,10:42:29,[PORT]
192.168.1.2,13.89.178.26,63409,443,W,PA,TCP,128,198,2022/02/11,10:42:29,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63409,O,PA,TCP,104,91,2022/02/11,10:42:30,[PORT][FLAG]
192.168.1.2,13.89.178.26,63409,443,W,A,TCP,128,40,2022/02/11,10:42:30,[PORT]
192.168.1.2,13.89.178.26,63409,443,W,PA,TCP,128,573,2022/02/11,10:42:30,[PORT][FLAG]
192.168.1.2,13.89.178.26,63409,443,W,A,TCP,128,1480,2022/02/11,10:42:30,[PORT]
192.168.1.2,13.89.178.26,63409,443,W,PA,TCP,128,882,2022/02/11,10:42:30,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63409,O,PA,TCP,104,94,2022/02/11,10:42:31,[PORT][FLAG]
192.168.1.2,13.89.178.26,63409,443,W,A,TCP,128,40,2022/02/11,10:42:32,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,A,TCP,104,40,2022/02/11,10:42:32,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,PA,TCP,104,492,2022/02/11,10:42:32,[PORT][FLAG]
192.168.1.2,13.89.178.26,63409,443,W,A,TCP,128,40,2022/02/11,10:42:33,[PORT]
192.168.1.2,13.89.178.26,63409,443,W,PA,TCP,128,497,2022/02/11,10:42:33,[PORT][FLAG]
192.168.1.2,13.89.178.26,63409,443,W,PA,TCP,128,680,2022/02/11,10:42:33,[PORT][FLAG]
13.89.178.26,192.168.1.2,443,63409,O,A,TCP,104,40,2022/02/11,10:42:33,[PORT]
13.89.178.26,192.168.1.2,443,63409,O,PA,TCP,104,493,2022/02/11,10:42:34,[PORT][FLAG]
192.168.1.2,13.89.178.26,63409,443,W,A,TCP,128,40,2022/02/11,10:42:34,[PORT]
192.168.1.2,13.89.178.26,63409,443,W,RA,TCP,128,40,2022/02/11,10:42:34,[PORT]
192.168.1.2,192.168.1.1,50620,53,W,NULL,UDP,128,75,2022/02/11,10:43:51,NULL
192.168.1.1,192.168.1.2,53,50620,L,NULL,UDP,64,202,2022/02/11,10:43:51,NULL
192.168.1.2,52.168.117.169,63410,443,W,S,TCP,128,52,2022/02/11,10:43:51,[PORT]
52.168.117.169,192.168.1.2,443,63410,O,SA,TCP,105,52,2022/02/11,10:43:51,[PORT]
192.168.1.2,52.168.117.169,63410,443,W,A,TCP,128,40,2022/02/11,10:43:52,[PORT]
192.168.1.2,52.168.117.169,63410,443,W,PA,TCP,128,254,2022/02/11,10:43:52,[PORT][FLAG]
52.168.117.169,192.168.1.2,443,63410,O,A,TCP,105,1500,2022/02/11,10:43:52,[PORT]
52.168.117.169,192.168.1.2,443,63410,O,A,TCP,105,1500,2022/02/11,10:43:52,[PORT]
52.168.117.169,192.168.1.2,443,63410,O,A,TCP,105,1500,2022/02/11,10:43:53,[PORT]
52.168.117.169,192.168.1.2,443,63410,O,PA,TCP,105,62,2022/02/11,10:43:53,[PORT][FLAG]
192.168.1.2,52.168.117.169,63410,443,W,A,TCP,128,40,2022/02/11,10:43:54,[PORT]
192.168.1.2,52.168.117.169,63410,443,W,PA,TCP,128,198,2022/02/11,10:43:54,[PORT][FLAG]
52.168.117.169,192.168.1.2,443,63410,O,PA,TCP,105,91,2022/02/11,10:43:56,[PORT][FLAG]
192.168.1.2,52.168.117.169,63410,443,W,A,TCP,128,1480,2022/02/11,10:43:56,[PORT]
192.168.1.2,52.168.117.169,63410,443,W,PA,TCP,128,56,2022/02/11,10:43:56,[PORT][FLAG]
192.168.1.2,52.168.117.169,63410,443,W,A,TCP,128,1480,2022/02/11,10:43:57,[PORT]
192.168.1.2,52.168.117.169,63410,443,W,A,TCP,128,1480,2022/02/11,10:43:57,[PORT]
192.168.1.2,52.168.117.169,63410,443,W,PA,TCP,128,1425,2022/02/11,10:43:57,[PORT][FLAG]
52.168.117.169,192.168.1.2,443,63410,O,A,TCP,105,40,2022/02/11,10:43:58,[PORT]
52.168.117.169,192.168.1.2,443,63410,O,A,TCP,105,40,2022/02/11,10:43:58,[PORT]
52.168.117.169,192.168.1.2,443,63410,O,PA,TCP,105,450,2022/02/11,10:43:59,[PORT][FLAG]
192.168.1.2,52.168.117.169,63410,443,W,FA,TCP,128,40,2022/02/11,10:43:59,[PORT][FLAG]
52.168.117.169,192.168.1.2,443,63410,O,FA,TCP,105,40,2022/02/11,10:43:59,[PORT][FLAG]
192.168.1.2,52.168.117.169,63410,443,W,A,TCP,128,40,2022/02/11,10:44:00,[PORT]
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:44:00,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:44:00,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,10:45:18,NULL
192.168.1.2,192.168.1.1,51881,53,W,NULL,UDP,128,66,2022/02/11,10:45:18,NULL
192.168.1.2,192.168.1.1,51881,53,W,NULL,UDP,128,66,2022/02/11,10:45:18,NULL
192.168.1.1,192.168.1.2,53,51881,L,NULL,UDP,64,127,2022/02/11,10:45:18,NULL
192.168.1.2,20.44.229.112,63411,443,W,S,TCP,128,52,2022/02/11,10:45:18,[PORT]
20.44.229.112,192.168.1.2,443,63411,O,SA,TCP,112,52,2022/02/11,10:45:18,[PORT]
192.168.1.2,20.44.229.112,63411,443,W,A,TCP,128,40,2022/02/11,10:45:19,[PORT]
192.168.1.2,20.44.229.112,63411,443,W,PA,TCP,128,227,2022/02/11,10:45:19,[PORT][FLAG]
20.44.229.112,192.168.1.2,443,63411,O,A,TCP,112,1500,2022/02/11,10:45:19,[PORT]
20.44.229.112,192.168.1.2,443,63411,O,A,TCP,112,1500,2022/02/11,10:45:20,[PORT]
20.44.229.112,192.168.1.2,443,63411,O,A,TCP,112,1500,2022/02/11,10:45:20,[PORT]
20.44.229.112,192.168.1.2,443,63411,O,A,TCP,112,1500,2022/02/11,10:45:21,[PORT]
20.44.229.112,192.168.1.2,443,63411,O,PA,TCP,112,485,2022/02/11,10:45:21,[PORT][FLAG]
192.168.1.2,20.44.229.112,63411,443,W,A,TCP,128,40,2022/02/11,10:45:22,[PORT]
192.168.1.2,20.44.229.112,63411,443,W,PA,TCP,128,205,2022/02/11,10:45:22,[PORT][FLAG]
20.44.229.112,192.168.1.2,443,63411,O,PA,TCP,112,91,2022/02/11,10:45:22,[PORT][FLAG]
192.168.1.2,20.44.229.112,63411,443,W,A,TCP,128,1480,2022/02/11,10:45:22,[PORT]
192.168.1.2,20.44.229.112,63411,443,W,PA,TCP,128,157,2022/02/11,10:45:23,[PORT][FLAG]
192.168.1.2,20.44.229.112,63411,443,W,A,TCP,128,1480,2022/02/11,10:45:23,[PORT]
