Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments 
199.232.22.248,192.168.1.3,443,56997,O,PA,TCP,54,780,2022/02/12,15:12:49,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,114,2022/02/12,15:12:49,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,351,2022/02/12,15:12:49,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,125,2022/02/12,15:12:49,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,79,2022/02/12,15:12:49,NULL
192.168.1.3,199.232.22.248,56997,443,W,A,TCP,128,40,2022/02/12,15:12:49,[PORT]
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:49,[PORT]
192.168.1.3,35.186.224.13,51920,443,W,PA,TCP,128,79,2022/02/12,15:12:49,[PORT]
35.186.224.13,192.168.1.3,443,51920,O,A,TCP,120,40,2022/02/12,15:12:49,NULL
35.186.224.25,192.168.1.3,443,56995,O,PA,TCP,120,125,2022/02/12,15:12:49,NULL
192.168.1.3,35.186.224.25,56995,443,W,PA,TCP,128,79,2022/02/12,15:12:49,[PORT]
192.168.1.3,35.186.224.25,56995,443,W,PA,TCP,128,144,2022/02/12,15:12:49,[PORT]
192.168.1.3,54.192.168.23,56976,443,W,A,TCP,128,41,2022/02/12,15:12:50,[PORT]
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,114,2022/02/12,15:12:50,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,326,2022/02/12,15:12:50,NULL
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:50,[PORT]
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,175,2022/02/12,15:12:50,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,79,2022/02/12,15:12:50,NULL
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:50,[PORT]
35.186.224.25,192.168.1.3,443,56995,O,A,TCP,120,40,2022/02/12,15:12:50,NULL
216.58.196.99,192.168.1.3,443,55235,O,NULL,UDP,57,1278,2022/02/12,15:12:50,NULL
192.168.1.3,35.186.224.13,51920,443,W,PA,TCP,128,79,2022/02/12,15:12:50,[PORT]
54.192.168.23,192.168.1.3,443,56976,O,A,TCP,244,52,2022/02/12,15:12:50,NULL
35.186.224.13,192.168.1.3,443,51920,O,A,TCP,120,40,2022/02/12,15:12:50,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,110,2022/02/12,15:12:50,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,1470,2022/02/12,15:12:50,NULL
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:50,[PORT]
35.186.224.13,192.168.1.3,443,51920,O,A,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,1395,2022/02/12,15:12:51,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,634,2022/02/12,15:12:51,NULL
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:51,[PORT]
192.168.1.3,35.186.224.13,51920,443,W,PA,TCP,128,79,2022/02/12,15:12:51,[PORT]
216.58.196.99,192.168.1.3,443,55235,O,NULL,UDP,57,1278,2022/02/12,15:12:51,NULL
216.58.196.99,192.168.1.3,443,55235,O,NULL,UDP,57,650,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:51,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:51,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:51,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:51,[PORT]
216.58.196.99,192.168.1.3,443,55235,O,NULL,UDP,57,54,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1078,2022/02/12,15:12:51,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,114,2022/02/12,15:12:51,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,1470,2022/02/12,15:12:51,NULL
35.186.224.13,192.168.1.3,443,51920,O,A,TCP,120,1470,2022/02/12,15:12:51,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:51,[PORT]
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:51,[PORT]
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,1470,2022/02/12,15:12:52,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,189,2022/02/12,15:12:52,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:52,NULL
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:52,[PORT]
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:52,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:52,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:52,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:52,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:52,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:52,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:52,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,210,2022/02/12,15:12:52,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:52,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:52,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1110,2022/02/12,15:12:53,NULL
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:53,[PORT]
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:53,[PORT]
35.186.224.13,192.168.1.3,443,51920,O,A,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,698,2022/02/12,15:12:53,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,127,2022/02/12,15:12:53,NULL
35.186.224.13,192.168.1.3,443,51920,O,PA,TCP,120,79,2022/02/12,15:12:53,NULL
192.168.1.3,35.186.224.13,51920,443,W,A,TCP,128,40,2022/02/12,15:12:53,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:53,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:53,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:53,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:53,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:53,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,898,2022/02/12,15:12:53,NULL
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:12:53,[PORT]
192.168.1.3,35.186.224.13,51920,443,W,PA,TCP,128,79,2022/02/12,15:12:54,[PORT]
192.168.1.3,216.58.196.99,55235,443,W,NULL,UDP,128,1278,2022/02/12,15:12:54,[PORT]
192.168.1.3,216.58.196.99,55235,443,W,NULL,UDP,128,106,2022/02/12,15:12:54,[PORT]
192.168.1.3,216.58.196.99,55235,443,W,NULL,UDP,128,600,2022/02/12,15:12:54,[PORT]
192.168.1.3,216.58.196.99,55235,443,W,NULL,UDP,128,62,2022/02/12,15:12:54,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,1470,2022/02/12,15:12:54,NULL
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,1470,2022/02/12,15:12:54,NULL
192.168.1.3,52.223.2.229,57015,443,W,A,TCP,128,41,2022/02/12,15:12:54,[PORT]
52.223.2.229,192.168.1.3,443,57015,O,A,TCP,242,52,2022/02/12,15:12:55,NULL
192.168.1.3,104.16.68.69,63777,443,W,A,TCP,128,41,2022/02/12,15:12:55,[PORT]
104.16.68.69,192.168.1.3,443,63777,O,A,TCP,55,52,2022/02/12,15:12:55,NULL
192.168.1.3,104.91.64.245,57009,443,W,A,TCP,128,41,2022/02/12,15:12:55,[PORT]
104.91.64.245,192.168.1.3,443,57009,O,A,TCP,54,52,2022/02/12,15:12:55,NULL
192.168.1.3,192.168.1.1,53483,53,W,NULL,UDP,128,63,2022/02/12,15:12:55,NULL
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,1278,2022/02/12,15:12:55,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,104,2022/02/12,15:12:56,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,230,2022/02/12,15:12:56,[PORT]
192.168.1.1,192.168.1.3,53,53483,L,NULL,UDP,64,79,2022/02/12,15:12:56,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,1278,2022/02/12,15:12:56,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,1278,2022/02/12,15:12:56,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,1278,2022/02/12,15:12:56,[PORT]
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,1228,2022/02/12,15:12:57,NULL
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,81,2022/02/12,15:12:57,NULL
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,52,2022/02/12,15:12:57,NULL
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,52,2022/02/12,15:12:57,NULL
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,77,2022/02/12,15:12:57,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,69,2022/02/12,15:12:57,[PORT]
192.168.1.3,216.239.32.116,63795,443,W,S,TCP,128,52,2022/02/12,15:12:57,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,1278,2022/02/12,15:12:57,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,118,2022/02/12,15:12:57,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,73,2022/02/12,15:12:58,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,73,2022/02/12,15:12:58,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,75,2022/02/12,15:12:58,[PORT]
216.239.32.116,192.168.1.3,443,63795,O,SA,TCP,120,52,2022/02/12,15:12:58,NULL
192.168.1.3,216.239.32.116,63795,443,W,A,TCP,128,40,2022/02/12,15:12:58,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,1278,2022/02/12,15:12:59,NULL
192.168.1.3,216.239.32.116,63795,443,W,PA,TCP,128,557,2022/02/12,15:12:59,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,69,2022/02/12,15:12:59,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,1278,2022/02/12,15:12:59,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,1278,2022/02/12,15:12:59,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,305,2022/02/12,15:12:59,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,1278,2022/02/12,15:12:59,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,136,2022/02/12,15:12:59,NULL
216.239.32.116,192.168.1.3,443,63795,O,A,TCP,120,40,2022/02/12,15:12:59,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,69,2022/02/12,15:12:59,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,69,2022/02/12,15:12:59,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,111,2022/02/12,15:12:59,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,100,2022/02/12,15:13:00,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,251,2022/02/12,15:13:00,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,151,2022/02/12,15:13:00,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,151,2022/02/12,15:13:00,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,1278,2022/02/12,15:13:00,NULL
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,101,2022/02/12,15:13:00,NULL
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,56,2022/02/12,15:13:00,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,192,2022/02/12,15:13:00,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,73,2022/02/12,15:13:01,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,1278,2022/02/12,15:13:01,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,137,2022/02/12,15:13:01,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,343,2022/02/12,15:13:01,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,155,2022/02/12,15:13:01,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,650,2022/02/12,15:13:01,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,105,2022/02/12,15:13:01,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,55,2022/02/12,15:13:01,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,63,2022/02/12,15:13:01,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,63,2022/02/12,15:13:02,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,57,2022/02/12,15:13:02,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,59,2022/02/12,15:13:02,NULL
192.168.1.3,104.91.64.245,57029,443,W,A,TCP,128,41,2022/02/12,15:13:02,[PORT]
216.239.32.116,192.168.1.3,443,63795,O,A,TCP,120,1470,2022/02/12,15:13:02,NULL
216.239.32.116,192.168.1.3,443,63795,O,PA,TCP,120,1470,2022/02/12,15:13:02,NULL
192.168.1.3,216.239.32.116,63795,443,W,A,TCP,128,40,2022/02/12,15:13:02,[PORT]
216.239.32.116,192.168.1.3,443,63795,O,A,TCP,120,1470,2022/02/12,15:13:02,NULL
216.239.32.116,192.168.1.3,443,63795,O,PA,TCP,120,464,2022/02/12,15:13:02,NULL
192.168.1.3,216.239.32.116,63795,443,W,A,TCP,128,40,2022/02/12,15:13:02,[PORT]
192.168.1.3,216.239.32.116,63795,443,W,PA,TCP,128,104,2022/02/12,15:13:02,[PORT]
104.91.64.245,192.168.1.3,443,57029,O,A,TCP,54,52,2022/02/12,15:13:03,NULL
216.239.32.116,192.168.1.3,443,63795,O,A,TCP,120,40,2022/02/12,15:13:03,NULL
216.239.32.116,192.168.1.3,443,63795,O,PA,TCP,120,648,2022/02/12,15:13:03,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,291,2022/02/12,15:13:03,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,53,2022/02/12,15:13:03,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,65,2022/02/12,15:13:03,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,61,2022/02/12,15:13:03,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,64,2022/02/12,15:13:03,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,677,2022/02/12,15:13:03,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,53,2022/02/12,15:13:04,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,57,2022/02/12,15:13:04,NULL
192.168.1.3,107.178.244.193,63743,443,W,A,TCP,128,41,2022/02/12,15:13:04,[PORT]
192.168.1.3,216.239.32.116,63795,443,W,A,TCP,128,40,2022/02/12,15:13:04,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,61,2022/02/12,15:13:04,[PORT]
107.178.244.193,192.168.1.3,443,63743,O,A,TCP,120,52,2022/02/12,15:13:04,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,802,2022/02/12,15:13:04,NULL
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,53,2022/02/12,15:13:04,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,63,2022/02/12,15:13:04,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,61,2022/02/12,15:13:04,[PORT]
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,64,2022/02/12,15:13:05,[PORT]
216.239.32.116,192.168.1.3,443,53954,O,NULL,UDP,57,53,2022/02/12,15:13:05,NULL
192.168.1.3,216.239.32.116,53954,443,W,NULL,UDP,128,61,2022/02/12,15:13:05,[PORT]
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,73,2022/02/12,15:13:05,[PORT]
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,51,2022/02/12,15:13:05,NULL
104.26.11.209,192.168.1.3,443,58626,O,NULL,UDP,55,756,2022/02/12,15:13:05,NULL
192.168.1.3,104.26.11.209,58626,443,W,NULL,UDP,128,73,2022/02/12,15:13:05,[PORT]
192.168.1.3,23.211.200.40,63783,443,W,A,TCP,128,41,2022/02/12,15:13:05,[PORT]
23.211.200.40,192.168.1.3,443,63783,O,A,TCP,55,52,2022/02/12,15:13:06,NULL
192.168.1.3,209.54.177.54,63737,443,W,A,TCP,128,41,2022/02/12,15:13:06,[PORT]
209.54.177.54,192.168.1.3,443,63737,O,A,TCP,222,40,2022/02/12,15:13:06,NULL
192.168.1.3,35.227.202.26,63755,443,W,A,TCP,128,41,2022/02/12,15:13:06,[PORT]
35.227.202.26,192.168.1.3,443,63755,O,A,TCP,120,52,2022/02/12,15:13:06,NULL
192.168.1.3,35.186.224.39,51433,443,W,PA,TCP,128,83,2022/02/12,15:13:06,[PORT]
35.186.224.39,192.168.1.3,443,51433,O,A,TCP,120,40,2022/02/12,15:13:06,NULL
35.186.224.39,192.168.1.3,443,51433,O,PA,TCP,120,80,2022/02/12,15:13:06,NULL
192.168.1.3,104.91.64.245,63793,443,W,A,TCP,128,41,2022/02/12,15:13:06,[PORT]
104.91.64.245,192.168.1.3,443,63793,O,A,TCP,54,52,2022/02/12,15:13:06,NULL
192.168.1.3,104.91.64.245,63779,443,W,A,TCP,128,41,2022/02/12,15:13:06,[PORT]
192.168.1.3,35.186.224.39,51433,443,W,A,TCP,128,40,2022/02/12,15:13:06,[PORT]
104.91.64.245,192.168.1.3,443,63779,O,A,TCP,54,52,2022/02/12,15:13:07,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,15:13:07,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,15:13:07,NULL
192.168.1.3,103.41.21.176,56927,443,W,PA,TCP,128,842,2022/02/12,15:13:07,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,PA,TCP,57,675,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:07,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:07,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,PA,TCP,57,393,2022/02/12,15:13:07,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:07,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:07,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:07,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:08,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:08,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:08,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:08,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:08,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:08,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:09,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:09,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:09,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:09,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:09,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:09,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:09,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:10,NULL
192.168.1.3,103.41.21.176,56927,443,W,A,TCP,128,40,2022/02/12,15:13:10,[PORT]
103.41.21.176,192.168.1.3,443,56927,O,A,TCP,57,1500,2022/02/12,15:13:10,NULL
